% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=584557, Mon Jan 14 20:20:22 2019, <python>{}</python>
56 448 3.15145652415 7.89113362153 -2.56 -1.6699999999999999e+00 -1.21 -0.38   
57 456 3.15353936469 8.05008753024 -2.56 -1.4299999999999999e+00 -0.86 -0.52   
58 464 3.62737533229 7.74473885212 -2.56 -1.4399999999999999e+00 -0.5 -0.36   
59 472 3.74047009442 9.55957626302 -2.56 -1.6300000000000001e+00 -1.16 -0.52   
60 480 4.04921725074 8.41489485846 -2.56 -2.0300000000000002e+00 -0.81 -0.42   
61 488 3.9846976578 9.90067647945 -2.56 -2.1699999999999999e+00 -0.88 -0.45   
62 496 3.91038448007 9.15499697902 -2.56 -1.8400000000000001e+00 -1.06 -0.39   
63 504 4.69639651934 9.45529004214 -2.56 -2.0499999999999998e+00 -0.82 -0.41   
64 512 5.04330057882 11.6657957703 -2.56 -2.1000000000000001e+00 -1.42 -0.41   
65 520 4.89696961509 12.1078284516 -2.56 -2.3900000000000001e+00 -1.39 -0.56   
66 528 5.21215175207 13.0828479868 -2.56 -2.1099999999999999e+00 -1.05 -0.59   
67 536 4.70742003908 15.1661118661 -2.56 -2.1800000000000002e+00 -0.98 -0.52   
68 544 4.81668017853 15.1044312514 -2.56 -2.3100000000000001e+00 -0.95 -0.3   
69 552 5.2617688386 17.3211346964 -2.56 -2.0899999999999999e+00 -1.36 -1.08   
70 560 4.69559322687 19.549396113 -2.56 -1.7400000000000000e+00 -0.46 -0.4   
71 568 4.84104888729 20.2306128297 -2.56 -1.6699999999999999e+00 -0.58 -0.41   
