% # columns="iter, evals, sigma, 0, fitness, xbest" seed=584557, Mon Jan 14 20:20:22 2019, <python>{}</python>
1 8 0.849508487942 0 -0.56 9.6338638281 -3.6252833864 -1.30489673672 -0.147321068279
2 16 0.695909105753 0 -0.55 9.13215493734 -5.58193759489 -1.63527620154 0.537692347625
3 24 0.565375295623 0 -0.85 10.2869379967 -4.50085784251 -0.950069370188 0.262015891763
4 32 0.546694706016 0 -1.14 10.0238375605 -5.42506285708 -1.68756693606 0.676308068082
5 40 0.648056964832 0 -0.72 9.83371496963 -6.67116989267 -2.16822020561 0.615973327408
6 48 0.641789667867 0 -0.87 10.5638648766 -6.43717779392 -2.2384523477 0.595580635672
7 56 0.581390383232 0 -0.72 10.7153891756 -5.12526282499 -1.1921436527 0.680557027766
8 64 0.56436421613 0 -0.91 10.6576950661 -4.46161245598 -1.123980707 0.443535264809
9 72 0.633015618887 0 -0.64 9.88697585106 -3.92187683842 -0.800919648911 0.702977456429
10 80 0.662208242901 0 -0.69 10.6056083228 -3.63749827683 -0.625703525837 0.860616279428
11 88 0.580941497303 0 -0.7 10.1190404426 -4.00118471405 -1.00573534945 0.612302889055
12 96 0.549979628451 0 -0.84 10.3418248575 -3.8022123898 -1.48013325859 0.599996408112
13 104 0.569131839588 0 -0.62 9.99590369116 -5.09903579067 -1.82793872399 1.08503785541
14 112 0.665431570855 0 -0.76 9.71039097454 -3.98214633114 -1.86666258011 0.555116282552
15 120 0.587467718811 0 -0.6 10.2665199756 -4.39923579702 -1.52856945857 0.413999760093
16 128 0.535370232447 0 -2.52 9.59007591302 -4.44247715571 -2.10249395197 0.57801710422
17 136 0.423106918191 0 -0.73 10.2282900494 -4.62241945241 -2.02789809138 0.346259360266
18 144 0.392203950477 0 -0.96 10.6049307821 -3.87307861402 -1.36934624401 0.45546283829
19 152 0.480401693146 0 -0.6 10.6921771184 -4.53309264439 -1.60298014258 0.749895027793
20 160 0.507598294408 0 -0.8 10.832091077 -4.05793983338 -1.86326386882 0.376083421059
21 168 0.504910198875 0 -0.67 10.9345089311 -4.98802467592 -1.87663098871 0.818200083339
22 176 0.787738169146 0 -0.89 11.5318097334 -6.32944733799 -2.3416142715 1.06386472023
23 184 0.96892849145 0 -0.83 11.3356980137 -5.98241680521 -2.77487952297 0.354549202439
24 192 1.06042300273 0 -0.82 11.6526291028 -4.53845780067 -2.65054520793 -0.132720390107
25 200 0.994789428744 0 -0.75 11.4406151592 -5.38777970418 -2.43794250576 0.745331589242
26 208 1.00097556551 0 -0.75 12.0961260885 -5.09191077426 -3.06345925656 0.318019371839
27 216 0.812001563255 0 -0.84 12.6046137904 -5.90454993405 -1.98212462021 0.653862095126
28 224 0.79525252868 0 -0.59 12.5642736026 -4.83797070833 -2.07642205653 0.31346875822
29 232 0.812399043086 0 -0.88 12.6211084785 -6.59333061573 -2.89228234988 0.836353032531
30 240 0.828994522273 0 -0.83 14.0031669192 -8.20685440799 -2.99955687715 1.47138064358
31 248 0.676060877806 0 -0.84 12.3466593643 -5.60782924062 -3.29521268897 0.62080662293
32 256 0.66095281813 0 -0.98 11.2868775876 -5.1572579836 -2.22057845913 0.609393921153
33 264 0.716153957417 0 -1.82 12.5333713629 -5.71909525769 -3.4220915782 0.656875594398
34 272 0.720503357824 0 -0.99 12.3507416262 -5.31035100815 -2.25224548599 0.736361014034
35 280 0.655588616903 0 -0.85 12.7321517808 -6.00608315413 -2.88240332852 0.782540497666
36 288 0.657243469804 0 -1.1 13.1334364759 -7.02297120228 -2.83412705972 0.86854415203
37 296 0.682665068333 0 -0.76 12.4516161997 -6.14448562269 -2.83191145205 0.656021728293
38 304 0.684627659759 0 -1.37 14.0983438942 -8.32270745737 -3.79974171127 1.32118991186
39 312 0.642331046855 0 -2.55 12.955590367 -6.59290901229 -2.67412579238 1.24524061281
40 320 0.631092832471 0 -0.91 13.3022619377 -6.68634557441 -2.7707071887 1.11137702118
41 328 0.692596461302 0 -0.75 13.3036130455 -7.52551333875 -2.43013647207 0.928638805767
42 336 0.800916670492 0 -1.15 12.9284789029 -7.87627648717 -2.70603326677 0.872429676266
43 344 0.834575533087 0 -0.79 13.7939597735 -8.49871734687 -3.07337856982 1.37688609411
44 352 1.17198047378 0 -0.93 14.795517478 -10.4322266104 -4.3631725273 1.44239474882
45 360 1.57716248824 0 -1.19 15.147016496 -11.7628253463 -5.24086225759 1.44829239878
46 368 2.36106455332 0 -2.56 14.3266428491 -11.9581144333 -6.270116029 1.24078330317
47 376 2.93537336384 0 -1.7 16.1956604436 -12.2353034152 -7.58006337442 1.68687413106
48 384 3.43465489429 0 -2.14 15.3254100436 -18.2228560624 -7.70846293983 1.14087529389
49 392 3.70593848607 0 -2.15 15.4841827873 -17.6073892931 -9.43240141748 1.96931540872
50 400 3.93175318545 0 -1.62 16.0989159957 -9.58768373233 -10.0563904634 1.2545152687
51 408 3.58201997274 0 -1.93 17.6310437934 -17.3611626386 -8.51201619814 2.10762912366
52 416 3.35958197513 0 -2.12 18.4206358788 -18.5956332467 -9.32563710622 3.06321264731
53 424 3.09795449544 0 -1.37 19.2074357408 -21.103286213 -9.40389556813 3.43622182533
54 432 3.15195379531 0 -1.63 21.2123058318 -17.5005913574 -8.49687626775 3.43677630385
55 440 3.13247468166 0 -1.94 21.6738877246 -21.2178010438 -10.2492612844 3.81469146495
56 448 3.15145652415 0 -1.67 19.9593982302 -23.8178037589 -12.2555008123 2.95130555731
57 456 3.15353936469 0 -1.43 17.7285935462 -18.0363691817 -12.1518700866 2.74344453148
58 464 3.62737533229 0 -1.44 16.8822527453 -14.4773621324 -10.8132409921 3.09883566867
59 472 3.74047009442 0 -1.63 16.2394501606 -12.6279457506 -9.64133832328 3.19491764974
60 480 4.04921725074 0 -2.03 19.3846964823 -18.9084299928 -8.76230543608 3.75146360944
61 488 3.9846976578 0 -2.17 21.0000870678 -22.7337687258 -10.3451743205 4.37068013662
62 496 3.91038448007 0 -1.84 22.9926710507 -24.2022034739 -9.30596781128 5.18781949518
