% # columns="iteration, evaluation, void, void, void, xmean", seed=584557, Mon Jan 14 20:20:22 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 8 0 0 0 10.3270954624 -4.45169960312 -1.10505819537 -0.00416569371595
2 16 0 0 0 10.2773504892 -4.98061244714 -1.40237790807 0.0529582527209
3 24 0 0 0 10.3908957868 -4.77822858634 -1.52019174068 0.065296274579
4 32 0 0 0 10.3900353124 -5.12812925005 -1.66288120308 0.505475474536
5 40 0 0 0 10.303839777 -5.88296292689 -1.94505032233 0.489889957091
6 48 0 0 0 10.4239812723 -6.03487789489 -2.00222629457 0.652295756007
7 56 0 0 0 10.5359753178 -5.35115736968 -1.3760696073 0.569084433339
8 64 0 0 0 10.6195455003 -4.77547654698 -1.30497866439 0.617377610858
9 72 0 0 0 10.3367938835 -4.27389684465 -1.01027042554 0.806935207873
10 80 0 0 0 10.4974431805 -3.76115577714 -0.857282768428 0.824748263562
11 88 0 0 0 10.4461653103 -3.84194884416 -1.15761266688 0.786334143614
12 96 0 0 0 10.3474057766 -3.70297114064 -1.40566500744 0.642936394159
13 104 0 0 0 10.2293658484 -4.51697409729 -1.56914371344 0.853095755687
14 112 0 0 0 9.96609553792 -4.10079721093 -1.9203311895 0.522302663745
15 120 0 0 0 10.1911980602 -4.29646939249 -1.74222296482 0.461321665746
16 128 0 0 0 9.93981429084 -4.34624662307 -1.92847275458 0.452760202917
17 136 0 0 0 10.1870143625 -4.21049875307 -1.77279769134 0.453996463612
18 144 0 0 0 10.2624953808 -3.8567084133 -1.65457394464 0.495811261094
19 152 0 0 0 10.6019680392 -4.40819893977 -1.72100610502 0.70052332993
20 160 0 0 0 10.7466748051 -4.01301189589 -1.75222916716 0.520100000999
21 168 0 0 0 10.849968975 -4.40606669153 -1.8639452384 0.671038624167
22 176 0 0 0 11.3045056057 -5.77963658472 -2.22108509652 0.871544100089
23 184 0 0 0 11.1371136373 -5.62848511636 -2.58357933897 0.613437663002
24 192 0 0 0 11.145726882 -4.94819687775 -2.73835588805 0.196544007847
25 200 0 0 0 11.7167365015 -5.12884933073 -2.07977048841 0.682082578187
26 208 0 0 0 11.9317151987 -5.11509463545 -2.76527683935 0.463016127181
27 216 0 0 0 11.9598636129 -5.32878307589 -2.39222037016 0.581409240256
