% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=584557, Mon Jan 14 20:20:22 2019, <python>{}</python>
1 8 0.849508487942 0 0 0.830393348975 0.866189667901 0.825269460134 0.738921537582
2 16 0.695909105753 0 0 0.674992601105 0.697547883097 0.678871837132 0.565277163659
3 24 0.565375295623 0 0 0.536457100063 0.504295669177 0.533745658943 0.436265569028
4 32 0.546694706016 0 0 0.487996068137 0.499919804145 0.484730577756 0.445434250807
5 40 0.648056964832 0 0 0.55716571202 0.748654445231 0.577430872556 0.509678473255
6 48 0.641789667867 0 0 0.525179539029 0.725887498139 0.561520053376 0.460959390477
7 56 0.581390383232 0 0 0.474397130211 0.653708077883 0.51725405332 0.380441401643
8 64 0.56436421613 0 0 0.438039068644 0.647129798346 0.472730089461 0.360226146836
9 72 0.633015618887 0 0 0.498111897691 0.762548555321 0.531583995257 0.3900680568
10 80 0.662208242901 0 0 0.509227107094 0.810382154872 0.520652683313 0.386157460228
11 88 0.580941497303 0 0 0.413148388758 0.701434803871 0.433642547289 0.314767754768
12 96 0.549979628451 0 0 0.375689671612 0.648863011621 0.386998729594 0.277588936023
13 104 0.569131839588 0 0 0.393670926199 0.72725017863 0.40453740056 0.279629694399
14 112 0.665431570855 0 0 0.474036127931 0.817594846515 0.473502727262 0.359957703152
15 120 0.587467718811 0 0 0.415180112175 0.662308831008 0.390067656106 0.316597678993
16 128 0.535370232447 0 0 0.391588066327 0.578945168663 0.351428800521 0.249136427525
17 136 0.423106918191 0 0 0.308466416052 0.436355327354 0.273352696641 0.187426531467
18 144 0.392203950477 0 0 0.283101192866 0.416225992145 0.240406281737 0.160441016119
19 152 0.480401693146 0 0 0.39411868297 0.517455722312 0.294071179433 0.21023538193
20 160 0.507598294408 0 0 0.421523468886 0.558596172475 0.308175736389 0.200733038231
21 168 0.504910198875 0 0 0.416941517435 0.556816858332 0.285151503817 0.210560790106
22 176 0.787738169146 0 0 0.695166113968 1.01634989624 0.431952760594 0.354014111027
23 184 0.96892849145 0 0 0.799985830156 1.19880202937 0.551851108156 0.431075417032
24 192 1.06042300273 0 0 0.855383658241 1.30566888983 0.611440712372 0.503055769908
25 200 0.994789428744 0 0 0.810384007664 1.22090433014 0.582555511323 0.450879404338
26 208 1.00097556551 0 0 0.788679906039 1.19600622287 0.574658802518 0.43517548661
27 216 0.812001563255 0 0 0.614552134652 0.91169047377 0.463520456563 0.323944497342
28 224 0.79525252868 0 0 0.630450618208 0.867118527365 0.4543010195 0.317638827986
29 232 0.812399043086 0 0 0.667682920349 0.957683468568 0.476160275031 0.329119572688
30 240 0.828994522273 0 0 0.699080165698 1.08996827528 0.49116241219 0.386211401487
31 248 0.676060877806 0 0 0.529077888068 0.84715321239 0.387158856411 0.299374734957
32 256 0.66095281813 0 0 0.573141554943 0.866370166362 0.364104339648 0.291246941261
33 264 0.716153957417 0 0 0.608805641204 0.985589593568 0.472283728115 0.330360085899
